date,EEM,EZU,IVV
2018-01-02,0.0,0.0,0.0
2018-01-03,0.35153093934059143,0.2882452607154846,0.36022382974624634
2018-01-04,0.33871743083000183,0.4538373351097107,0.2074451744556427
2018-01-05,0.4206232726573944,0.27946245670318604,0.29991430044174194
2018-01-08,0.39856985211372375,0.264017254114151,0.33741289377212524
2018-01-09,0.26237156987190247,0.47441092133522034,0.263217568397522
2018-01-10,0.325199693441391,0.26874059438705444,0.4060596823692322
2018-01-11,0.3616558015346527,0.30500683188438416,0.33333736658096313
2018-01-12,0.33674973249435425,0.26803770661354065,0.3952125608921051
2018-01-16,0.2527434527873993,0.22611837089061737,0.5211381912231445
2018-01-17,0.26972782611846924,0.2237517237663269,0.5065203905105591
2018-01-18,0.3217565715312958,0.2943704128265381,0.3838730752468109
2018-01-19,0.3184358775615692,0.3959602415561676,0.2856038510799408
2018-01-22,0.3205978572368622,0.40475690364837646,0.27464526891708374
2018-01-23,0.3337656855583191,0.3807178735733032,0.2855164110660553
2018-01-24,0.3160976767539978,0.4026508033275604,0.28125154972076416
2018-01-25,0.22085914015769958,0.558281660079956,0.22085914015769958
2018-01-26,0.2184842824935913,0.5630313754081726,0.2184842824935913
2018-01-29,0.2413441240787506,0.5173117518424988,0.2413441240787506
2018-01-30,0.25150713324546814,0.4969857335090637,0.25150713324546814
2018-01-31,0.2605290412902832,0.46903157234191895,0.2704393267631531
2018-02-01,0.2604377865791321,0.4694056808948517,0.2701565623283386
2018-02-02,0.2602904140949249,0.4700123965740204,0.2696971297264099
2018-02-05,0.2077738493680954,0.45541390776634216,0.33681222796440125
2018-02-06,0.49841439723968506,0.25079280138015747,0.25079280138015747
2018-02-07,0.4486915171146393,0.27565425634384155,0.27565425634384155
2018-02-08,0.49938464164733887,0.25030770897865295,0.25030770897865295
2018-02-09,0.4142513871192932,0.27657464146614075,0.3091740012168884
2018-02-12,0.48885011672973633,0.25557494163513184,0.25557494163513184
2018-02-13,0.41898009181022644,0.290509968996048,0.290509968996048
2018-02-14,0.41504397988319397,0.2924780249595642,0.2924780249595642
2018-02-15,0.4328095316886902,0.2835952341556549,0.2835952341556549
2018-02-16,0.5288747549057007,0.24077129364013672,0.23035389184951782
2018-02-20,0.2512494623661041,0.5464821457862854,0.20226845145225525
2018-02-21,0.3905615508556366,0.38437798619270325,0.22506040334701538
2018-02-22,0.40463611483573914,0.36778923869132996,0.2275746464729309
2018-02-23,0.4063279330730438,0.3617629408836365,0.2319091558456421
2018-02-26,0.2849816679954529,0.47375112771987915,0.24126717448234558
2018-02-27,0.22439931333065033,0.5512014627456665,0.22439931333065033
2018-02-28,0.23451660573482513,0.5596132278442383,0.20587018132209778
2018-03-01,0.3411557376384735,0.4376814067363739,0.22116288542747498
2018-03-02,0.5381588935852051,0.23092059791088104,0.23092059791088104
2018-03-05,0.501205325126648,0.24939730763435364,0.24939730763435364
2018-03-06,0.3477306067943573,0.43020281195640564,0.22206653654575348
2018-03-07,0.35677164793014526,0.4228270947933197,0.22040122747421265
2018-03-08,0.3812703490257263,0.39572983980178833,0.22299984097480774
2018-03-09,0.2202395349740982,0.5700505971908569,0.20970986783504486
2018-03-12,0.32137420773506165,0.32137420773506165,0.3572515845298767
2018-03-13,0.3062953054904938,0.29723870754241943,0.39646604657173157
2018-03-14,0.3062964975833893,0.2972412407398224,0.3964622914791107
2018-03-15,0.3101384937763214,0.3050365149974823,0.3848250210285187
2018-03-16,0.308655709028244,0.3035011887550354,0.3878430426120758
2018-03-19,0.29652780294418335,0.29652780294418335,0.4069444239139557
2018-03-20,0.21158012747764587,0.5751344561576843,0.2132853865623474
2018-03-21,0.21426928043365479,0.5714614391326904,0.21426928043365479
2018-03-22,0.24305106699466705,0.5138979554176331,0.24305106699466705
2018-03-23,0.3961426615715027,0.30192869901657104,0.30192869901657104
2018-03-26,0.3913344144821167,0.30433279275894165,0.30433279275894165
2018-03-27,0.4182826578617096,0.290858656167984,0.290858656167984
2018-03-28,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-03-29,0.5020362138748169,0.24898187816143036,0.24898187816143036
2018-04-02,0.45791932940483093,0.27104032039642334,0.27104032039642334
2018-04-03,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-04-04,0.4856112599372864,0.2571943998336792,0.2571943998336792
2018-04-05,0.47297680377960205,0.263511598110199,0.263511598110199
2018-04-06,0.36616015434265137,0.3676201403141022,0.26621973514556885
2018-04-09,0.3222164809703827,0.29469889402389526,0.38308459520339966
2018-04-10,0.25239503383636475,0.3395453095436096,0.4080597162246704
2018-04-11,0.21533925831317902,0.5155367851257324,0.269123911857605
2018-04-12,0.2200106829404831,0.5323277711868286,0.24766157567501068
2018-04-13,0.19961415231227875,0.5426075458526611,0.2577783465385437
2018-04-16,0.20492927730083466,0.3321630358695984,0.4629076421260834
2018-04-17,0.17489024996757507,0.4202839732170105,0.40482574701309204
2018-04-18,0.18282166123390198,0.320217490196228,0.4969608187675476
2018-04-19,0.20290695130825043,0.3478645086288452,0.4492284953594208
2018-04-20,0.18345385789871216,0.3262607455253601,0.4902854263782501
2018-04-23,0.17466779053211212,0.42198121547698975,0.4033510088920593
2018-04-24,0.2056829333305359,0.40480151772499084,0.3895155191421509
2018-04-25,0.25543880462646484,0.2721659243106842,0.47239524126052856
2018-04-26,0.22726242244243622,0.22726242244243622,0.5454751253128052
2018-04-27,0.2276434451341629,0.2276434451341629,0.5447131395339966
2018-04-30,0.2167697548866272,0.32463106513023376,0.4585992097854614
2018-05-01,0.2247208207845688,0.32836171984672546,0.44691750407218933
2018-05-02,0.2251618206501007,0.2251618206501007,0.5496763586997986
2018-05-03,0.2272523045539856,0.2272523045539856,0.5454954504966736
2018-05-04,0.22740083932876587,0.22740083932876587,0.5451982617378235
2018-05-07,0.2276294082403183,0.2276294082403183,0.5447412133216858
2018-05-08,0.20768530666828156,0.2889350950717926,0.5033796429634094
2018-05-09,0.1847844123840332,0.3129194676876068,0.5022961497306824
2018-05-10,0.24763965606689453,0.2505232095718384,0.5018371343612671
2018-05-11,0.2648913264274597,0.2878105938434601,0.4472981095314026
2018-05-14,0.24189676344394684,0.24189676344394684,0.5162064433097839
2018-05-15,0.22737039625644684,0.34328532218933105,0.4293442368507385
2018-05-16,0.3805011510848999,0.2415008693933487,0.3779979646205902
2018-05-17,0.264198899269104,0.264198899269104,0.4716022312641144
2018-05-18,0.332704097032547,0.2592525780200958,0.40804323554039
2018-05-21,0.26515498757362366,0.4696899652481079,0.26515498757362366
2018-05-22,0.32455727458000183,0.2593529224395752,0.416089802980423
2018-05-23,0.2444351613521576,0.2444351613521576,0.51112961769104
2018-05-24,0.2259739637374878,0.5480520725250244,0.2259739637374878
2018-05-25,0.24959240853786469,0.500815212726593,0.24959240853786469
2018-05-29,0.3267080783843994,0.34658387303352356,0.3267080783843994
2018-05-30,0.25236883759498596,0.49526235461235046,0.25236883759498596
2018-05-31,0.2563644051551819,0.4872712194919586,0.2563644051551819
2018-06-01,0.30529171228408813,0.45550355315208435,0.23920471966266632
2018-06-04,0.21194155514240265,0.5761169195175171,0.21194155514240265
2018-06-05,0.29578638076782227,0.4822653830051422,0.2219482809305191
2018-06-06,0.21194155514240265,0.5761169195175171,0.21194155514240265
2018-06-07,0.2688179016113281,0.4608674943447113,0.27031466364860535
2018-06-08,0.24178436398506165,0.4379027485847473,0.32031288743019104
2018-06-11,0.2192455381155014,0.5224400758743286,0.2583143413066864
2018-06-12,0.26239535212516785,0.299392968416214,0.4382116496562958
2018-06-13,0.2637723684310913,0.29677528142929077,0.4394523799419403
2018-06-14,0.3317837417125702,0.2915208637714386,0.3766953945159912
2018-06-15,0.3328934907913208,0.4067951440811157,0.26031139492988586
2018-06-18,0.20192557573318481,0.4235851466655731,0.37448930740356445
2018-06-19,0.3286075294017792,0.2812356948852539,0.3901567757129669
2018-06-20,0.31237316131591797,0.3979628086090088,0.28966405987739563
2018-06-21,0.4130012094974518,0.36307013034820557,0.22392864525318146
2018-06-22,0.48408058285713196,0.3102916479110718,0.20562772452831268
2018-06-25,0.4931623339653015,0.31305474042892456,0.19378292560577393
2018-06-26,0.44068434834480286,0.24407696723937988,0.31523871421813965
2018-06-27,0.4466969072818756,0.2670873999595642,0.2862156927585602
2018-06-28,0.41418832540512085,0.2761836647987366,0.3096279799938202
2018-06-29,0.3488461673259735,0.31044459342956543,0.34070920944213867
2018-07-02,0.4371104836463928,0.281444787979126,0.281444787979126
2018-07-03,0.4311327636241913,0.28443363308906555,0.28443363308906555
2018-07-05,0.4376090168952942,0.2811954915523529,0.2811954915523529
2018-07-06,0.38992467522621155,0.37312084436416626,0.23695452511310577
2018-07-09,0.3406769335269928,0.41415882110595703,0.24516426026821136
2018-07-10,0.25901177525520325,0.25901177525520325,0.4819764792919159
2018-07-11,0.25559094548225403,0.25559094548225403,0.48881810903549194
2018-07-12,0.21487225592136383,0.5712209343910217,0.21390680968761444
2018-07-13,0.2736838757991791,0.4586489796638489,0.26766714453697205
2018-07-16,0.2746153175830841,0.34075361490249634,0.38463103771209717
2018-07-17,0.3230415880680084,0.2956273555755615,0.38133105635643005
2018-07-18,0.276302307844162,0.276302307844162,0.44739532470703125
2018-07-19,0.26679274439811707,0.2872045934200287,0.44600269198417664
2018-07-20,0.4064119756221771,0.31878364086151123,0.27480435371398926
2018-07-23,0.23663552105426788,0.23663552105426788,0.5267289280891418
2018-07-24,0.273196280002594,0.273196280002594,0.4536074101924896
2018-07-25,0.26662564277648926,0.26578488945961,0.46758943796157837
2018-07-26,0.4157266318798065,0.24485689401626587,0.33941650390625
2018-07-27,0.34831905364990234,0.2759826183319092,0.3756982982158661
2018-07-30,0.3655851483345032,0.27578994631767273,0.3586249053478241
2018-07-31,0.3762228488922119,0.3366289436817169,0.28714823722839355
2018-08-01,0.37622278928756714,0.33662906289100647,0.287148118019104
2018-08-02,0.3932540714740753,0.2587677836418152,0.34797805547714233
2018-08-03,0.263018935918808,0.27149471640586853,0.4654862880706787
2018-08-06,0.26061007380485535,0.26061007380485535,0.4787798821926117
2018-08-07,0.21769855916500092,0.21769855916500092,0.5646029710769653
2018-08-08,0.31315869092941284,0.2936292290687561,0.39321205019950867
2018-08-09,0.2907414734363556,0.2874962389469147,0.42176225781440735
2018-08-10,0.30506420135498047,0.297100692987442,0.3978351056575775
2018-08-13,0.28089186549186707,0.4387842118740082,0.28032389283180237
2018-08-14,0.25818300247192383,0.4857821762561798,0.256034791469574
2018-08-15,0.23922133445739746,0.5215573906898499,0.23922133445739746
2018-08-16,0.3083689510822296,0.4690985083580017,0.22253257036209106
2018-08-17,0.4362952709197998,0.34420835971832275,0.21949636936187744
2018-08-20,0.4171774089336395,0.34221357107162476,0.2406090348958969
2018-08-21,0.26864877343177795,0.48111239075660706,0.2502388060092926
2018-08-22,0.2542766034603119,0.2997263967990875,0.4459969997406006
2018-08-23,0.26261472702026367,0.2992876172065735,0.43809762597084045
2018-08-24,0.2515181303024292,0.46993163228034973,0.27855023741722107
2018-08-27,0.2623957395553589,0.29939213395118713,0.438212126493454
2018-08-28,0.23633603751659393,0.2565511167049408,0.5071129202842712
2018-08-29,0.24128028750419617,0.3354499340057373,0.42326974868774414
2018-08-30,0.2413260042667389,0.3355282247066498,0.4231458306312561
2018-08-31,0.27759817242622375,0.27759817242622375,0.4448036253452301
2018-09-04,0.2547100782394409,0.4456198215484619,0.2996700704097748
2018-09-05,0.32821735739707947,0.4122217893600464,0.25956085324287415
2018-09-06,0.23224228620529175,0.5137973427772522,0.25396037101745605
2018-09-07,0.3760488033294678,0.3810005187988281,0.2429506480693817
2018-09-10,0.37151089310646057,0.4131718873977661,0.21531714498996735
2018-09-11,0.43066444993019104,0.334632933139801,0.23470266163349152
2018-09-12,0.5474380254745483,0.23993922770023346,0.21262268722057343
2018-09-13,0.3295138478279114,0.4595904052257538,0.21089577674865723
2018-09-14,0.28522956371307373,0.4132823646068573,0.30148813128471375
2018-09-17,0.24563424289226532,0.4826335608959198,0.27173224091529846
2018-09-18,0.3455979526042938,0.3506961166858673,0.30370602011680603
2018-09-19,0.38192063570022583,0.21154314279556274,0.40653619170188904
2018-09-20,0.235110342502594,0.235110342502594,0.529779314994812
2018-09-21,0.25695672631263733,0.23546430468559265,0.5075790286064148
2018-09-24,0.2785934507846832,0.25945594906806946,0.4619506299495697
2018-09-25,0.21926213800907135,0.21926213800907135,0.5614757537841797
2018-09-26,0.21704509854316711,0.21704509854316711,0.5659098029136658
2018-09-27,0.3026866912841797,0.25067755579948425,0.44663575291633606
2018-09-28,0.2759440839290619,0.2503744959831238,0.4736814498901367
2018-10-01,0.24047359824180603,0.48294195532798767,0.2765845060348511
2018-10-02,0.25860244035720825,0.25860244035720825,0.4827951490879059
2018-10-03,0.2776555120944977,0.35548529028892517,0.36685922741889954
2018-10-04,0.25167059898376465,0.4841666519641876,0.2641627788543701
2018-10-05,0.4496835768222809,0.2333260476589203,0.31699034571647644
2018-10-08,0.4404187500476837,0.27979061007499695,0.27979061007499695
2018-10-09,0.3248627781867981,0.3248627781867981,0.3502744138240814
2018-10-10,0.3534463047981262,0.3232768476009369,0.3232768476009369
2018-10-11,0.3358648121356964,0.332067608833313,0.332067608833313
2018-10-12,0.3422202467918396,0.3288898766040802,0.3288898766040802
2018-10-15,0.37617233395576477,0.3119138181209564,0.3119138181209564
2018-10-16,0.37617233395576477,0.3119138181209564,0.3119138181209564
2018-10-17,0.484661340713501,0.2576693594455719,0.2576693594455719
2018-10-18,0.4272312521934509,0.28638437390327454,0.28638437390327454
2018-10-19,0.32486286759376526,0.32486286759376526,0.35027429461479187
2018-10-22,0.32634076476097107,0.32634076476097107,0.3473184108734131
2018-10-23,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-10-24,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-10-25,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-10-26,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-10-29,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-10-30,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-10-31,0.41045260429382324,0.2947736978530884,0.2947736978530884
2018-11-01,0.5005431771278381,0.24972838163375854,0.24972838163375854
2018-11-02,0.47958219051361084,0.2602089047431946,0.2602089047431946
2018-11-05,0.5500097274780273,0.22499510645866394,0.22499510645866394
2018-11-06,0.44242027401924133,0.29182928800582886,0.2657504677772522
2018-11-07,0.3498082458972931,0.3896965980529785,0.260495126247406
2018-11-08,0.21430161595344543,0.5713967680931091,0.21430161595344543
2018-11-09,0.20786044001579285,0.5650233030319214,0.22711628675460815
2018-11-12,0.2134980410337448,0.5749790668487549,0.21152296662330627
2018-11-13,0.5252166986465454,0.23963338136672974,0.23514990508556366
2018-11-14,0.4784186780452728,0.2607906460762024,0.2607906460762024
2018-11-15,0.4796360433101654,0.2601819932460785,0.2601819932460785
2018-11-16,0.3003341853618622,0.4222571849822998,0.2774086594581604
2018-11-19,0.2874062955379486,0.42518743872642517,0.2874062955379486
2018-11-20,0.5708053112030029,0.21459732949733734,0.21459732949733734
2018-11-21,0.5761169195175171,0.21194155514240265,0.21194155514240265
2018-11-23,0.4232654571533203,0.28836730122566223,0.28836730122566223
2018-11-26,0.5761169195175171,0.21194155514240265,0.21194155514240265
2018-11-27,0.4225936233997345,0.28870317339897156,0.28870317339897156
2018-11-28,0.5586190819740295,0.22069047391414642,0.22069047391414642
2018-11-29,0.31628862023353577,0.36742278933525085,0.31628862023353577
2018-11-30,0.2979520261287689,0.40409591794013977,0.2979520261287689
2018-12-03,0.3225894272327423,0.3548210859298706,0.3225894272327423
2018-12-04,0.33396080136299133,0.29647254943847656,0.3695666491985321
2018-12-06,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-12-07,0.5258296132087708,0.237085223197937,0.237085223197937
2018-12-10,0.5287943482398987,0.23560281097888947,0.23560281097888947
2018-12-11,0.4020208418369293,0.29898956418037415,0.29898956418037415
2018-12-12,0.4019908905029297,0.29900458455085754,0.29900458455085754
2018-12-13,0.5455313324928284,0.22723433375358582,0.22723433375358582
2018-12-14,0.5761169195175171,0.21194155514240265,0.21194155514240265
2018-12-17,0.37848204374313354,0.30678656697273254,0.3147313594818115
2018-12-18,0.3251778781414032,0.3251778781414032,0.3496442437171936
2018-12-19,0.3312811851501465,0.3312811851501465,0.33743759989738464
2018-12-20,0.40501901507377625,0.2974904775619507,0.2974904775619507
2018-12-21,0.37617233395576477,0.3119138181209564,0.3119138181209564
2018-12-24,0.37617239356040955,0.3119138181209564,0.3119138181209564
2018-12-26,0.3761723041534424,0.3119138181209564,0.3119138181209564
2018-12-27,0.3333333432674408,0.3333333432674408,0.3333333432674408
2018-12-28,0.3248646557331085,0.3248646557331085,0.35027071833610535
2018-12-31,0.550369143486023,0.22481542825698853,0.22481542825698853
2019-01-02,0.5383713245391846,0.2308143526315689,0.2308143526315689
2019-01-03,0.5007531642913818,0.2496233880519867,0.2496233880519867
2019-01-04,0.42786088585853577,0.2860695421695709,0.2860695421695709
2019-01-07,0.426909863948822,0.3381735682487488,0.234916552901268
2019-01-08,0.21194155514240265,0.5761169195175171,0.21194155514240265
2019-01-09,0.21194155514240265,0.5761169195175171,0.21194155514240265
2019-01-10,0.2355455607175827,0.5501629114151001,0.21429157257080078
2019-01-11,0.27817797660827637,0.4436440169811249,0.27817797660827637
2019-01-14,0.28640469908714294,0.4271905720233917,0.28640469908714294
2019-01-15,0.25285205245018005,0.499412477016449,0.24773551523685455
2019-01-16,0.3511783182621002,0.28851547837257385,0.3603062033653259
2019-01-17,0.38230428099632263,0.24341435730457306,0.3742813766002655
2019-01-18,0.37792277336120605,0.23911245167255402,0.38296473026275635
2019-01-22,0.34759873151779175,0.4394306540489197,0.21297059953212738
2019-01-23,0.38573139905929565,0.24338212609291077,0.3708864450454712
2019-01-24,0.3780854344367981,0.2355310469865799,0.3863834738731384
2019-01-25,0.3780824542045593,0.2355334311723709,0.3863840103149414
2019-01-28,0.3430313467979431,0.4478238523006439,0.20914480090141296
2019-01-29,0.37808772921562195,0.2355319708585739,0.38638028502464294
2019-01-30,0.3881944715976715,0.25405988097190857,0.3577456474304199
2019-01-31,0.3845018446445465,0.3250356614589691,0.290462464094162
2019-02-01,0.38444238901138306,0.3252290189266205,0.2903285622596741
2019-02-04,0.44118085503578186,0.2727755308151245,0.28604361414909363
2019-02-05,0.32965201139450073,0.3881363868713379,0.282211571931839
2019-02-06,0.3866867423057556,0.3380891978740692,0.27522405982017517
2019-02-07,0.3167639672756195,0.411064088344574,0.2721719741821289
2019-02-08,0.3345099687576294,0.28282657265663147,0.3826634883880615
2019-02-11,0.3062959611415863,0.297238290309906,0.3964657485485077
2019-02-12,0.30629491806030273,0.29723864793777466,0.3964664340019226
2019-02-13,0.3084181845188141,0.2967130243778229,0.3948688209056854
2019-02-14,0.25811225175857544,0.25811225175857544,0.4837755262851715
2019-02-15,0.293268620967865,0.293268620967865,0.41346275806427
2019-02-19,0.2464759349822998,0.24484989047050476,0.5086742043495178
2019-02-20,0.33277198672294617,0.24449902772903442,0.422728955745697
2019-02-21,0.3245798945426941,0.2913477420806885,0.3840723931789398
2019-02-22,0.28320127725601196,0.2802186906337738,0.43658000230789185
2019-02-25,0.3240029513835907,0.4003071188926697,0.2756899893283844
2019-02-26,0.46633851528167725,0.2432318925857544,0.29042965173721313
2019-02-27,0.4796648323535919,0.2147684246301651,0.3055667579174042
2019-02-28,0.32436633110046387,0.3264167308807373,0.34921687841415405
2019-03-01,0.21194155514240265,0.21194155514240265,0.5761169195175171
2019-03-04,0.2463548630475998,0.2463548630475998,0.5072901844978333
2019-03-05,0.21579872071743011,0.21579872071743011,0.5684025883674622
2019-03-06,0.3561134934425354,0.2962781488895416,0.3476083278656006
2019-03-07,0.2597616910934448,0.31995096802711487,0.4202873408794403
2019-03-08,0.2933402359485626,0.40111035108566284,0.3055494427680969
2019-03-11,0.21206288039684296,0.2302798628807068,0.5576572418212891
2019-03-12,0.2739601135253906,0.3175097107887268,0.40853020548820496
2019-03-13,0.21983568370342255,0.21983568370342255,0.5603286027908325
2019-03-14,0.23564977943897247,0.23564977943897247,0.5287005305290222
2019-03-15,0.22573672235012054,0.22573672235012054,0.5485264658927917
2019-03-18,0.3560832440853119,0.250959575176239,0.3929571509361267
2019-03-19,0.47734513878822327,0.25370514392852783,0.2689497172832489
2019-03-20,0.5544003844261169,0.22950227558612823,0.21609735488891602
2019-03-21,0.4197068214416504,0.3686014711856842,0.211691752076149
2019-03-22,0.4345531463623047,0.2352301925420761,0.3302166759967804
2019-03-25,0.24511396884918213,0.35126373171806335,0.4036222994327545
2019-03-26,0.21194155514240265,0.5761169195175171,0.21194155514240265
2019-03-27,0.2394716590642929,0.329018771648407,0.43150952458381653
2019-03-28,0.3671494424343109,0.3939279615879059,0.2389226257801056
2019-03-29,0.21469010412693024,0.5706197619438171,0.21469010412693024
2019-04-01,0.2575388252735138,0.2575388252735138,0.48492231965065
2019-04-02,0.29759401082992554,0.33020713925361633,0.3721989095211029
2019-04-03,0.27789151668548584,0.26004236936569214,0.4620661437511444
2019-04-04,0.45806533098220825,0.21564406156539917,0.3262906074523926
2019-04-05,0.39035046100616455,0.32645490765571594,0.2831946015357971
2019-04-08,0.3522089123725891,0.368615061044693,0.2791759967803955
2019-04-09,0.31141212582588196,0.41540610790252686,0.2731817662715912
2019-04-10,0.31337615847587585,0.3387197256088257,0.3479040563106537
2019-04-11,0.31216830015182495,0.3401240408420563,0.3477076292037964
2019-04-12,0.3123464584350586,0.3398965299129486,0.3477569818496704
2019-04-15,0.3352140784263611,0.381357878446579,0.28342804312705994
2019-04-16,0.2951068580150604,0.26504626870155334,0.4398469030857086
2019-04-17,0.4085482060909271,0.2988359034061432,0.2926159203052521
2019-04-18,0.40364891290664673,0.3086947202682495,0.28765636682510376
2019-04-22,0.3870915472507477,0.2978071868419647,0.31510129570961
2019-04-23,0.3373120129108429,0.2828213572502136,0.37986665964126587
2019-04-24,0.27958938479423523,0.27357983589172363,0.446830689907074
2019-04-25,0.2979966998100281,0.26760321855545044,0.4344000816345215
2019-04-26,0.24348792433738708,0.24348792433738708,0.5130241513252258
2019-04-29,0.23856854438781738,0.23856854438781738,0.5228629112243652
2019-04-30,0.2945553958415985,0.23546959459781647,0.4699750244617462
2019-05-01,0.2687142789363861,0.2687142789363861,0.46257147192955017
2019-05-02,0.26240354776382446,0.26240354776382446,0.4751929044723511
2019-05-03,0.2594025135040283,0.38317668437957764,0.35742083191871643
2019-05-06,0.24858145415782928,0.24858145415782928,0.502837061882019
2019-05-07,0.381573349237442,0.35478538274765015,0.2636412978172302
2019-05-08,0.4409352242946625,0.22907684743404388,0.32998794317245483
2019-05-09,0.4416845440864563,0.22897161543369293,0.3293437957763672
2019-05-10,0.3932671844959259,0.2266814410686493,0.3800514340400696
2019-05-13,0.3926162123680115,0.2261064201593399,0.3812774121761322
2019-05-14,0.37726569175720215,0.3113671541213989,0.3113671541213989
2019-05-15,0.5377675294876099,0.23111623525619507,0.23111623525619507
2019-05-16,0.4938754439353943,0.25306227803230286,0.25306227803230286
2019-05-17,0.4450547695159912,0.23271040618419647,0.3222348690032959
2019-05-20,0.5009035468101501,0.25854164361953735,0.24055474996566772
2019-05-21,0.437131404876709,0.2814343273639679,0.2814343273639679
2019-05-22,0.43622025847435,0.2818898856639862,0.2818898856639862
2019-05-23,0.4371199905872345,0.28143998980522156,0.28143998980522156
2019-05-24,0.32449373602867126,0.32449373602867126,0.35101258754730225
2019-05-28,0.43714892864227295,0.2814255356788635,0.2814255356788635
2019-05-29,0.4279789626598358,0.2860105335712433,0.2860105335712433
2019-05-30,0.3333333432674408,0.3333333432674408,0.3333333432674408
2019-05-31,0.4304017722606659,0.28479909896850586,0.28479909896850586
2019-06-03,0.35981485247612,0.3200925588607788,0.3200925588607788
2019-06-04,0.4135245978832245,0.29323768615722656,0.29323768615722656
2019-06-05,0.481502890586853,0.2592485547065735,0.2592485547065735
2019-06-06,0.4318859577178955,0.3232523202896118,0.2448616623878479
2019-06-07,0.22005824744701385,0.5701830983161926,0.20975862443447113
2019-06-10,0.21194155514240265,0.5761169195175171,0.21194155514240265
2019-06-11,0.22505371272563934,0.22505371272563934,0.5498925447463989
2019-06-12,0.25824588537216187,0.25824588537216187,0.48350822925567627
2019-06-13,0.24251431226730347,0.3052932024002075,0.4521924555301666
2019-06-14,0.22921377420425415,0.22921377420425415,0.5415723919868469
2019-06-17,0.23590868711471558,0.29739606380462646,0.46669524908065796
2019-06-18,0.22399233281612396,0.5520153641700745,0.22399233281612396
2019-06-19,0.3066336214542389,0.29706135392189026,0.39630502462387085
2019-06-20,0.3580225110054016,0.2834438681602478,0.3585336208343506
2019-06-21,0.3493313193321228,0.43480971455574036,0.2158590406179428
2019-06-24,0.37837061285972595,0.23554660379886627,0.3860827088356018
2019-06-25,0.37811824679374695,0.23554325103759766,0.3863385021686554
2019-06-26,0.3927978277206421,0.2591518759727478,0.3480503261089325
2019-06-27,0.38112160563468933,0.24250677227973938,0.3763716220855713
2019-06-28,0.3795212209224701,0.2465812712907791,0.3738974928855896
2019-07-01,0.386396586894989,0.22957411408424377,0.3840292990207672
2019-07-02,0.3797464370727539,0.235081747174263,0.3851718604564667
2019-07-03,0.38618379831314087,0.25972577929496765,0.3540904223918915
